"tract","county","lat","lng","place_name_short","place_name_long","place_type"
"06037576903","Los Angeles County",33.7807787310642,-118.156766844148,"Zaferia","Zaferia, Long Beach, CA 90804, USA","neighborhood"
"06037212620","Los Angeles County",34.0563607332551,-118.313059696297,"Sanford","Sanford, CA 90005, USA","postal_code"
"06075025500","San Francisco County",37.7280611199834,-122.437262434116,"Mission Terrace","Mission Terrace, San Francisco, CA, USA","neighborhood"
"06059086404","Orange County",33.8506271286737,-117.897773287734,"Anaheim","Anaheim, CA 92805, USA","postal_code"
"06059086405","Orange County",33.8434368660176,-117.897136188775,"Anaheim","Anaheim, CA 92805, USA","postal_code"
"06059086601","Orange County",33.8507452824685,-117.933024016571,"Northwest Anaheim","Northwest Anaheim, Anaheim, CA, USA","neighborhood"
"06059087806","Orange County",33.8103745003723,-117.971659485818,"Anaheim","Anaheim, CA 92804, USA","postal_code"
"06059088107","Orange County",33.7775511500718,-117.975605869244,"Garden Grove","Garden Grove, CA 92841, USA","postal_code"
"06065042901","Riverside County",33.747867478783,-117.254929372372,"Perris","Perris, CA 92570, USA","postal_code"
"06065042902","Riverside County",33.7493448695749,-117.306822521831,"Perris","Perris, CA 92570, USA","postal_code"
"06065031002","Riverside County",33.9518518365104,-117.423790802925,"Riverside Airport","Riverside Airport, Riverside, CA, USA","neighborhood"
"06065042508","Riverside County",33.8955491108447,-117.239288039593,"Moreno Valley","Moreno Valley, CA 92551, USA","postal_code"
"06065043703","Riverside County",33.7538547148256,-116.90033919444,"Valle Vista","Valle Vista, CA 92544, USA","locality"
"06065042405","Riverside County",33.9438283270248,-117.252670863596,"Moreno Valley","Moreno Valley, CA 92557, USA","postal_code"
"06065042711","Riverside County",33.7014255237653,-117.19288887919,"Menifee","Menifee, CA 92586, USA","postal_code"
"06065031502","Riverside County",33.9399351872767,-117.442974071022,"Ramona","Ramona, Riverside, CA, USA","neighborhood"
"06037241001","Los Angeles County",33.9293049906791,-118.266556031484,"Los Angeles","Los Angeles, CA 90061, USA","postal_code"
"06037241002","Los Angeles County",33.9252619497246,-118.261403137431,"Los Angeles","Los Angeles, CA 90059, USA","postal_code"
"06037241201","Los Angeles County",33.9402402332909,-118.285834818645,"Vermont Vista","Vermont Vista, Los Angeles, CA, USA","neighborhood"
"06037241202","Los Angeles County",33.9334324074568,-118.285750941764,"Vermont Vista","Vermont Vista, Los Angeles, CA, USA","neighborhood"
"06001402800","Alameda County",37.8087183482836,-122.27150029614,"Uptown","Uptown, Oakland, CA 94612, USA","neighborhood"
"06001402600","Alameda County",37.8042711414287,-122.279954121848,"Acorn","Acorn, Oakland, CA 94607, USA","neighborhood"
"06029000904","Kern County",35.3894623063462,-118.95842957022,"Hillcrest","Hillcrest, Bakersfield, CA 93306, USA","neighborhood"
"06029000905","Kern County",35.3794846490457,-118.958521838344,"Hillcrest","Hillcrest, Bakersfield, CA 93306, USA","neighborhood"
"06029001300","Kern County",35.3822695663093,-118.988076953797,"Bakersfield","Bakersfield, CA 93305, USA","postal_code"
"06029002600","Kern County",35.3457339254296,-119.011715816579,"Southgate","Southgate, Bakersfield, CA, USA","neighborhood"
"06029002817","Kern County",35.3273756789281,-119.070110933552,"Spice Tract","Spice Tract, Bakersfield, CA, USA","neighborhood"
"06037209403","Los Angeles County",34.0531327591068,-118.27384459821,"Westlake South","Westlake South, Los Angeles, CA, USA","neighborhood"
"06037209520","Los Angeles County",34.0505519134222,-118.276950328831,"Westlake South","Westlake South, Los Angeles, CA, USA","neighborhood"
"06037553502","Los Angeles County",33.8999989919886,-118.151569627613,"Paramount","Paramount, CA 90723, USA","postal_code"
"06037554403","Los Angeles County",33.8736738404309,-118.138219781925,"Bellflower","Bellflower, CA 90706, USA","postal_code"
"06037570304","Los Angeles County",33.8560354566186,-118.19318374996,"North Long Beach","North Long Beach, Long Beach, CA, USA","neighborhood"
"06037570601","Los Angeles County",33.8569402887758,-118.180984913269,"Lindbergh","Lindbergh, Long Beach, CA 90805, USA","neighborhood"
"06111000400","Ventura County",34.3971259737582,-119.04710494159,"Santa Paula","Santa Paula, CA 93060, USA","postal_code"
"06111004000","Ventura County",34.1674563759576,-119.172177643851,"Blackstock South","Blackstock South, Oxnard, CA 93033, USA","neighborhood"
"06111004503","Ventura County",34.1517695036517,-119.173508087221,"Cypress Gardens","Cypress Gardens, Oxnard, CA 93033, USA","neighborhood"
"06071006301","San Bernardino County",34.1303051016883,-117.268246425471,"San Bernardino","San Bernardino, CA 92415, USA","postal_code"
"06071006401","San Bernardino County",34.1157719116317,-117.26989416012,"East Valley","East Valley, San Bernardino, CA 92410, USA","neighborhood"
"06071008404","San Bernardino County",34.0591971398326,-117.165132482926,"North Redlands","North Redlands, Redlands, CA, USA","neighborhood"
"06071009300","San Bernardino County",34.9077363010059,-117.032709874471,"Barstow","Barstow, CA 92311, USA","postal_code"
"06071010021","San Bernardino County",34.4026568719933,-117.272407328977,"Hesperia","Hesperia, CA, USA","locality"
"06071011700","San Bernardino County",34.7145877372154,-117.215011842913,"Helendale","Helendale, CA 92342, USA","postal_code"
"06071007105","San Bernardino County",34.029287116346,-117.28630843666,"Colton","Colton, CA, USA","locality"
"06029000600","Kern County",35.394119898612,-119.013524211546,"Homaker Park","Homaker Park, Bakersfield, CA, USA","neighborhood"
"06071001400","San Bernardino County",34.0667964146304,-117.651011188869,"Montclair","Montclair, CA 91762, USA","postal_code"
"06071002204","San Bernardino County",34.0736068288194,-117.507798255801,"Fontana","Fontana, CA 92335, USA","postal_code"
"06071000304","San Bernardino County",34.0536543098194,-117.694086320178,"Montclair","Montclair, CA 91763, USA","postal_code"
"06071008002","San Bernardino County",34.0663496891464,-117.185258639478,"North Redlands","North Redlands, Redlands, CA, USA","neighborhood"
"06107002202","Tulare County",36.2075362963738,-119.365663609263,"Tulare","Tulare, CA 93274, USA","locality"
"06107003801","Tulare County",36.0713873184109,-119.032251345694,"Porterville","Porterville, CA 93257, USA","locality"
"06037910403","Los Angeles County",34.5761449553102,-118.125425229956,"Palmdale","Palmdale, CA 93550, USA","postal_code"
"06037207302","Los Angeles County",34.0475500399536,-118.247726236624,"Historic Core","Historic Core, Los Angeles, CA, USA","neighborhood"
"06037207502","Los Angeles County",34.0527070441694,-118.253084051548,"Los Angeles","Los Angeles, CA 90071, USA","postal_code"
"06037208301","Los Angeles County",34.0619781162068,-118.265849173164,"Westlake North","Westlake North, Los Angeles, CA, USA","neighborhood"
"06037208302","Los Angeles County",34.0634789101961,-118.262481581358,"Historic Filipinotown","Historic Filipinotown, Los Angeles, CA, USA","neighborhood"
"06067006701","Sacramento County",38.6484318247064,-121.46041312083,"Glenwood Meadows","Glenwood Meadows, Sacramento, CA 95838, USA","neighborhood"
"06067007413","Sacramento County",38.6435344922231,-121.389274114734,"Sacramento","Sacramento, CA 95821, USA","postal_code"
"06067007416","Sacramento County",38.6811016773436,-121.353878840981,"Foothill Farms","Foothill Farms, CA, USA","locality"
"06067007503","Sacramento County",38.6572649341514,-121.350989108234,"Sacramento","Sacramento, CA 95841, USA","postal_code"
"06073018906","San Diego County",33.3613973197699,-117.243920787901,"Fallbrook","Fallbrook, CA 92028, USA","locality"
"06073020707","San Diego County",33.1059882666243,-117.069315009316,"Central Escondido","Central Escondido, Escondido, CA, USA","neighborhood"
"06073021100","San Diego County",32.7044388353978,-116.438520424371,"Campo","Campo, CA 91906, USA","postal_code"
"06073008600","San Diego County",32.7908268756197,-117.177939694474,"Linda Vista","Linda Vista, San Diego, CA, USA","neighborhood"
"06059099702","Orange County",33.7410621271479,-117.985370352287,"Midway City","Midway City, CA, USA","locality"
"06059099802","Orange County",33.7573411706682,-117.993964306716,"Westminster","Westminster, CA, USA","locality"
"06065031602","Riverside County",33.9268257708131,-117.448478973528,"Arlington","Arlington, Riverside, CA 92503, USA","neighborhood"
"06065041101","Riverside County",33.9430033879822,-117.464757121825,"Arlanza","Arlanza, Riverside, CA 92503, USA","neighborhood"
"06065041102","Riverside County",33.9403265099782,-117.487124134689,"La Sierra Acres","La Sierra Acres, Riverside, CA, USA","neighborhood"
"06065041301","Riverside County",33.9292791674208,-117.484652699237,"La Sierra Acres","La Sierra Acres, Riverside, CA, USA","neighborhood"
"06065041302","Riverside County",33.9207823405384,-117.476972806494,"La Sierra","La Sierra, Riverside, CA, USA","neighborhood"
"06059099223","Orange County",33.7376142322669,-117.95907512206,"Westminster","Westminster, CA, USA","locality"
"06065044701","Riverside County",33.8231859098127,-116.519421917177,"Palm Springs","Palm Springs, CA 92262, USA","postal_code"
"06065044702","Riverside County",33.8222737370359,-116.48729596501,"Cathedral City","Cathedral City, CA 92234, USA","postal_code"
"06071009108","San Bernardino County",34.4739107580336,-117.538295960867,"Phelan","Phelan, CA 92371, USA","locality"
"06071009110","San Bernardino County",34.5367780886022,-117.367745040345,"Victorville","Victorville, CA 92394, USA","postal_code"
"06071009112","San Bernardino County",34.5136020288067,-117.416175314248,"Adelanto","Adelanto, CA, USA","locality"
"06071009114","San Bernardino County",34.5395299679797,-117.417284232157,"Adelanto","Adelanto, CA, USA","locality"
"06071009116","San Bernardino County",34.5770875573768,-117.410708278789,"Adelanto","Adelanto, CA, USA","locality"
"06071009117","San Bernardino County",34.6249742886632,-117.522795502304,"Adelanto","Adelanto, CA 92301, USA","postal_code"
"06071009904","San Bernardino County",34.5154793079544,-117.335899615931,"Victorville","Victorville, CA 92392, USA","postal_code"
"06071009905","San Bernardino County",34.5462171630982,-117.317683658117,"Victorville","Victorville, CA 92394, USA","postal_code"
"06037106407","Los Angeles County",34.3105741963453,-118.436557160358,"Sylmar","Sylmar, Los Angeles, CA, USA","neighborhood"
"06037106408","Los Angeles County",34.3132613232588,-118.440077708438,"Sylmar","Sylmar, Los Angeles, CA, USA","neighborhood"
"06037106648","Los Angeles County",34.2930983025652,-118.455834646421,"Sylmar","Sylmar, Los Angeles, CA, USA","neighborhood"
"06037109603","Los Angeles County",34.2536518297692,-118.4654157357,"San Fernando","San Fernando, CA 91345, USA","postal_code"
"06037117201","Los Angeles County",34.2426725459814,-118.470089482892,"North Hills East","North Hills East, Los Angeles, CA, USA","neighborhood"
"06037115403","Los Angeles County",34.2247342736499,-118.53172989315,"Los Angeles","Los Angeles, CA 91325, USA","postal_code"
"06037115404","Los Angeles County",34.2253009478097,-118.541322331449,"Northridge","Northridge, CA 91324, USA","postal_code"
"06037117101","Los Angeles County",34.2392075128523,-118.462188995585,"North Hills East","North Hills East, Los Angeles, CA, USA","neighborhood"
"06059087300","Orange County",33.8361368105402,-117.911084312037,"Downtown Anaheim","Downtown Anaheim, Anaheim, CA 92805, USA","neighborhood"
"06057000900","Nevada County",39.3874673685404,-120.599354868213,"Nevada County","Nevada County, CA, USA","administrative_area_level_2"
"06057000600","Nevada County",39.2143807943998,-121.034925790392,"Grass Valley","Grass Valley, CA 95945, USA","postal_code"
"06003010000","Alpine County",38.597250630245,-119.820653031669,"Alpine County","Alpine County, CA, USA","administrative_area_level_2"
"06039000400","Madera County",36.9208862450415,-120.347999204381,"Madera","Madera, CA 93637, USA","postal_code"
"06039000300","Madera County",37.1133444833948,-120.258754828853,"Chowchilla","Chowchilla, CA 93610, USA","postal_code"
"06109005100","Tuolumne County",37.9315465616433,-120.426104386775,"Jamestown","Jamestown, CA 95327, USA","postal_code"
"06077001000","San Joaquin County",37.9660200297096,-121.348752509476,"Country Club","Country Club, CA, USA","locality"
"06077001400","San Joaquin County",37.98590846601,-121.298825745697,"Stockton","Stockton, CA 95204, USA","postal_code"
"06087110600","Santa Cruz County",36.9289299209401,-121.784013461036,"Freedom","Freedom, CA 95019, USA","postal_code"
"06037554600","Los Angeles County",33.8836452027565,-118.089292170698,"Norwalk","Norwalk, CA, USA","locality"
"06037572600","Los Angeles County",33.80801257719,-118.213931168062,"Upper Westside","Upper Westside, Long Beach, CA 90810, USA","neighborhood"
"06037573002","Los Angeles County",33.7934840804967,-118.191544421102,"Long Beach","Long Beach, CA 90806, USA","postal_code"
"06073002201","San Diego County",32.7524807315633,-117.112495729612,"Corridor","Corridor, San Diego, CA, USA","neighborhood"
"06013376000","Contra Costa County",37.9410164928276,-122.362428706163,"Iron Triangle","Iron Triangle, Richmond, CA, USA","neighborhood"
"06035040600","Lassen County",40.1310743756523,-120.152917682898,"Herlong","Herlong, CA 96113, USA","postal_code"
"06035040400","Lassen County",40.4002935016816,-120.39479752451,"Litchfield","Litchfield, CA 96117, USA","postal_code"
"06035040100","Lassen County",40.8639325085828,-120.593625454309,"Termo","Termo, CA 96132, USA","postal_code"
"06111004717","Ventura County",34.1719898566098,-119.148607526185,"Diamond Bar","Diamond Bar, Oxnard, CA 93033, USA","neighborhood"
"06111004902","Ventura County",34.2084353371476,-119.13426376429,"Oxnard","Oxnard, CA 93030, USA","postal_code"
"06111005003","Ventura County",34.240782581938,-119.158382245069,"El Rio East","El Rio East, Oxnard, CA 93036, USA","neighborhood"
"06037571600","Los Angeles County",33.8498715413799,-118.181382742755,"Carmelitos","Carmelitos, Long Beach, CA 90805, USA","neighborhood"
"06037573202","Los Angeles County",33.7934864448861,-118.185019075976,"Poly High","Poly High, Long Beach, CA, USA","neighborhood"
"06037576403","Los Angeles County",33.7789729301882,-118.169815180505,"Lincoln","Lincoln, Long Beach, CA, USA","neighborhood"
"06037576501","Los Angeles County",33.7722390451939,-118.17873057742,"North Alamitos Beach","North Alamitos Beach, Long Beach, CA, USA","neighborhood"
"06037576502","Los Angeles County",33.771918018336,-118.174090579235,"North Alamitos Beach","North Alamitos Beach, Long Beach, CA, USA","neighborhood"
"06037576901","Los Angeles County",33.7791377130958,-118.164631995784,"Lincoln","Lincoln, Long Beach, CA, USA","neighborhood"
"06037600100","Los Angeles County",33.9551471427059,-118.295625572178,"Westmont","Westmont, CA, USA","locality"
"06075025600","San Francisco County",37.7287138688678,-122.422428029746,"University Mound","University Mound, San Francisco, CA, USA","neighborhood"
"06075025800","San Francisco County",37.7216201930281,-122.402001992814,"Portola","Portola, San Francisco, CA, USA","neighborhood"
