"name","num_appearances_sum","num_appearances_mean","num_types","entity_type","AI_TAGGED"
"region_board",1,1,1,"Group",0
"region_subsidence",1,1,1,"District",0
"regional_aquifersystems_analysis",1,1,1,"Technical",1
"regional_communication_and_cooperation",1,1,1,"Group",1
"regional_fuels_management_workshop",1,1,1,"Group",1
"regional_geologic_structures",1,1,1,"Natural_Feature",1
"regional_geology",1,1,1,"Technical",1
"regional_projects_control_board",1,1,1,"Group",0
"regional_recycled_water_program_backbone_system",1,1,1,"Infrastructure",1
"regional_supply_project",1,1,1,"Water_Project",0
"regional_urban_water_augmentation_project",1,1,1,"Water_Project",0
"regional_water_quality",1,1,1,"Technical",1
"regional_water_quality_board",1,1,1,"Group",0
"regional_water_quality_control_board_and",1,1,1,"Group",1
"regional_water_quality_control_board_irrigated_lands",1,1,1,"Group",1
"registration_and_management_program",1,1,1,"Group",1
"regular_and_public_site_use_agreement",1,1,1,"Group",0
"regular_business_meeting_of_the_board_of_directors",1,1,1,"Group",0
"regular_closed_session_meeting_of_the_board_of_directors",1,1,1,"Group",0
"regular_cooperative_committee",1,1,1,"Group",0
"regular_monthly_receivables",1,1,1,"Nonsense",1
"regulated",1,1,1,"Nonsense",1
"regulatory_cleanup_program_sites",1,1,1,"Group",1
"regulatory_process_projects",1,1,1,"Water_Project",0
"regulatory_submittals_and_approvals",1,1,1,"Legal",1
"rehoboth_fault",1,1,1,"Natural_Feature",1
"relation_to",1,1,1,"Nonsense",1
"relationship_between_individual_minimum_thresholds_and_relationship_to_other",1,1,1,"District",0
"relationship_for_each_sustainability_indicator_regulation_requirements",1,1,1,"Technical",1
"relationship_of_resource_capacity_study_and_groundwater_level_monitoring_program_the_resource_capacity_study",1,1,1,"Technical",0
"relevant_city_of",1,1,1,"City",0
"reliz",1,1,1,"Nonsense",1
"remediation_monitoring",1,1,1,"Technical",0
"remediation_project_manager",1,1,1,"Nonsense",1
"rene_carreon",1,1,1,"Person",1
"reno_mill",1,1,1,"Infrastructure",1
"reno_mill_and",1,1,1,"Nonsense",1
"reported_data_type_number",1,1,1,"Technical",0
"reported_data_type_number_of",1,1,1,"Technical",0
"reported_grouindwater_extractions",1,1,1,"Technical",0
"reported_historical_specific_conductance_for_representative_monitoring_site",1,1,1,"Technical",0
"reported_use",1,1,1,"Technical",0
"reporting_data",1,1,1,"Technical",0
"reporting_limit_regional_water_quality_control_board",1,1,1,"Group",0
"reporting_phase_review",1,1,1,"Technical",0
"reports",1,1,1,"Technical",0
"representa",1,1,1,"Nonsense",1
"representation",1,1,1,"Nonsense",1
"representative",1,1,1,"Nonsense",1
"representative_land_subsidence_monitoring_network",1,1,1,"Technical",0
"representative_monitoring_network",1,1,1,"Technical",0
"representative_monitoring_network_for_groundwater_levels_representative",1,1,1,"Technical",0
"representative_monitoring_point_santa_rosa_plain0714",1,1,1,"Technical",0
"representative_monitoring_point_santa_rosa_plain0716",1,1,1,"Technical",0
"representative_monitoring_point_son0315",1,1,1,"Technical",0
"representative_monitoring_sites_upper_lower_aquifer",1,1,1,"Natural_Feature",0
"represented",1,1,1,"Nonsense",1
"represents",1,1,1,"Nonsense",1
"repurpose",1,1,1,"Nonsense",1
"requires_co_permittees",1,1,1,"Nonsense",1
"reservas_management_actions",1,1,1,"Group",1
"reservation_rolling_hills_casino",1,1,1,"Nonsense",1
"reso_urces_ava_il_abl_e",1,1,1,"Nonsense",1
"resolution_00_172",1,1,1,"Legal",1
"resolution_no",1,1,1,"Nonsense",1
"resolution_of_adoption",1,1,1,"Legal",1
"resolution_of_the_board_of_supervisors_of_the_county_of_san_diego",1,1,1,"Legal",1
"resource_capacity_studies",1,1,1,"Technical",1
"resource_conservation",1,1,1,"Group",1
"resource_conservation_element_of_the_kings_county_general_plan",1,1,1,"Technical",0
"resource_efficient_organizations_and_businesses",1,1,1,"Group",1
"resource_management_agency",1,1,1,"Group",0
"resource_management_system",1,1,1,"Technical",0
"resources_division",1,1,1,"State_Gov",1
"respective_board_of_directors",1,1,1,"Group",0
"respondent_state_water_resources_control_board",1,1,1,"Group",0
"responsibilities",1,1,1,"Nonsense",1
"responsibilities_agency_board_of_directors",1,1,1,"Group",0
"responsibilities_agency_board_of_directors_the_board",1,1,1,"Group",0
"responsibilities_executive_committee",1,1,1,"Group",0
"responsibilities_governing_boards",1,1,1,"Group",0
"responsibilities_resources",1,1,1,"Nonsense",1
"responsibilities_responsibility",1,1,1,"Nonsense",1
"responsible_agriculture",1,1,1,"Nonsense",1
"rest_services",1,1,1,"Technical",1
"reston",1,1,1,"Geographic_Unit",1
"reuse_in",1,1,1,"Nonsense",1
"review40",1,1,1,"Nonsense",1
"review_inge_wiersema",1,1,1,"Person",1
"review_of_future_groundwater_conditions_groundwater_sustainability_plan_development_team",1,1,1,"Group",1
"review_of_groundwater_sustainability_plan_development",1,1,1,"Technical",1
"review_of_isotope_data",1,1,1,"Technical",0
"reviewed12",1,1,1,"Nonsense",1
"revolon",1,1,1,"Nonsense",1
"reyes_creek",1,1,1,"Natural_Feature",0
"rhe_city",1,1,1,"Nonsense",1
"rhe_cotinty",1,1,1,"Nonsense",1
"rhyolite_of_calistoga",1,1,1,"Natural_Feature",1
"rhyolitic_ash",1,1,1,"Natural_Feature",1
"richmond_municipal_sewer_district",1,1,1,"District",0
"richmond_sanitary_district",1,1,1,"District",0
"richmond_well_field",1,1,1,"Infrastructure",1
"rick_viergutz",1,1,1,"Person",1
"riddell",1,1,1,"District",0
"ridge_maricopa_management_area_plan",1,1,1,"Technical",0
"ridgecrest_city_chambers",1,1,1,"District",0
"right_to_water",1,1,1,"Legal",1
"rincon_band",1,1,1,"Local_Gov",1
"rincon_consultants_inc",1,1,1,"Company",1
"rincon_point",1,1,1,"Natural_Feature",1
"rinex",1,1,1,"Technical",1
"rio_linda",1,1,1,"City",0
"rio_mirada",1,1,1,"Geographic_Unit",1
"rip_rap",1,1,1,"Infrastructure",1
"riparian_et",1,1,1,"Technical",1
"riparian_mixed_hardwood_and",1,1,1,"Natural_Feature",1
"riparian_mixed_hardwood_and_coast",1,1,1,"Natural_Feature",1
"riparian_mixed_hardwood_coast_live_oak",1,1,1,"Natural_Feature",1
"riparian_mixed_hardwood_riparian_mixed_hardwood_v",1,1,1,"Natural_Feature",1
"riparian_vegetation_and_wildlife_habitat",1,1,1,"Natural_Feature",1
"riparian_vegetation_evapotranspiration",1,1,1,"Natural_Feature",1
"ripon_city_council",1,1,1,"Group",0
"risley",1,1,1,"Infrastructure",1
"riv",1,1,1,"Nonsense",1
"riv_hydrologic_classification",1,1,1,"Technical",1
"riv_hydrologic_classification_1",1,1,1,"Technical",1
"river_exchange_contractors_service_area",1,1,1,"Geographic_Unit",0
"river_islands_development",1,1,1,"Company",1
"river_management_units",1,1,1,"Geographic_Unit",1
"river_pixley_irrigation_district",1,1,1,"District",0
"riverdale_education_center",1,1,1,"Nonsense",1
"riverdale_library",1,1,1,"Nonsense",1
"riverside_alluvial_scrub",1,1,1,"District",0
"riverside_community_service_district",1,1,1,"District",0
"riverside_county_department",1,1,1,"Group",0
"riverside_county_environmental_health_permit",1,1,1,"District",0
"riverside_county_flood_control_and_conservation_district",1,1,1,"District",0
"riverside_department_of_environmental_health",1,1,1,"District",0
"riverstone_development_project",1,1,1,"Water_Project",0
"rmc_water_environmental",1,1,1,"Company",1
"rmp_300",1,1,1,"Nonsense",1
"rms1",1,1,1,"Nonsense",1
"rms_a_trigger",1,1,1,"Technical",1
"rmses",1,1,1,"Technical",1
"robert_d_mccloskey",1,1,1,"Person",1
"robert_rivas",1,1,1,"Person",1
"roberta_greathouse",1,1,1,"Person",1
"roberts",1,1,1,"Nonsense",1
"roberts_rules_of_order",1,1,1,"Reference",1
"robles_area",1,1,1,"Geographic_Unit",0
"robles_divers",1,1,1,"Infrastructure",1
"robles_subbasin_cooperative_committee",1,1,1,"Group",0
"robley_rd",1,1,1,"Geographic_Unit",1
"rock_outcrop",1,1,1,"Natural_Feature",1
"rockwork",1,1,1,"Nonsense",1
"rocky_mountain_elk_foundation",1,1,1,"NGO",1
"rocky_point",1,1,1,"Geographic_Unit",1
"rodgers",1,1,1,"Nonsense",1
"rodrigo_espinoza",1,1,1,"Person",1
"roger_leach",1,1,1,"Person",1
"rohde_et_al_2019",1,1,1,"Reference",1
"roles_and_responsibilities",1,1,1,"Reference",1
"ron",1,1,1,"Person",1
"ron_wolf",1,1,1,"Person",1
"ronda",1,1,1,"Nonsense",1
"rooney_dam_and",1,1,1,"Nonsense",1
"root",1,1,1,"Nonsense",1
"root_creek_wd",1,1,1,"District",0
"root_zone_model_a",1,1,1,"Technical",0
"rosa",1,1,1,"Nonsense",1
"rosa_californica",1,1,1,"Natural_Feature",1
"rosa_plain_groundwater_sustainability_agency",1,1,1,"Other_GSA",0
"rosedale_ranch_id",1,1,1,"District",0
"roseland_creek",1,1,1,"Natural_Feature",0
"rosemarie_singer",1,1,1,"Person",1
"rosewood_subbasin",1,1,1,"Basin",0
"ross",1,1,1,"City",0
"ross_ranch",1,1,1,"Nonsense",1
"rotary_club",1,1,1,"NGO",1
"rotating",1,1,1,"Nonsense",1
"roy_catania",1,1,1,"Person",1
"royal_geographical_society",1,1,1,"NGO",1
"rsrz_davids_engineering",1,1,1,"District",0
"rtc",1,1,1,"Nonsense",1
"rtwqm_network",1,1,1,"Data_System",1
"ruben",1,1,1,"Person",1
"ruben_chavez",1,1,1,"Person",1
"ruben_magana",1,1,1,"Person",1
"ruby_acevedo",1,1,1,"Person",1
"rudolph_strand",1,1,1,"Person",1
"rumbaugh",1,1,1,"Nonsense",1
"rumbaugh_and_rumbaugh",1,1,1,"Person",1
"rumsey_slough",1,1,1,"Natural_Feature",0
"rural",1,1,1,"Geographic_Unit",1
"rural_communities_assistance_corporation",1,1,1,"NGO",1
"rural_residential",1,1,1,"District",0
"russell_james_hall",1,1,1,"Person",1
"russell_waldrop",1,1,1,"Person",1
"russian_river_regional_monitoring_program",1,1,1,"Technical",0
"russo_et_al",1,1,1,"Reference",1
"rws",1,1,1,"Nonsense",1
"s008239",1,1,1,"Nonsense",1
"s015765",1,1,1,"Nonsense",1
"sa_leake",1,1,1,"Person",1
"sacramento_area_flood_control_authority",1,1,1,"Group",0
"sacramento_audubon_society",1,1,1,"NGO",1
"sacramento_authority",1,1,1,"Group",0
"sacramento_central_groundwater_authority_board_meeting",1,1,1,"Group",1
"sacramento_central_groundwater_authority_recharge_mapping_and_field_study_technical_memorandum",1,1,1,"Technical",0
"sacramento_citizens_climate_lobby",1,1,1,"NGO",1
"sacramento_city",1,1,1,"Local_Gov",1
"sacramento_coordinated_water_quality",1,1,1,"Group",1
"sacramento_county_board_chambers",1,1,1,"Infrastructure",1
"sacramento_county_general_plan",1,1,1,"Technical",0
"sacramento_county_wells_program",1,1,1,"Local_Gov",1
"sacramento_deep_water_ship_channel",1,1,1,"Infrastructure",1
"sacramento_department_of_economic_development",1,1,1,"Local_Gov",1
"sacramento_electric_vehicle_association",1,1,1,"NGO",1
"sacramento_flood_control_agency",1,1,1,"Group",0
"sacramento_groundwater",1,1,1,"Basin",1
"sacramento_housing_alliance",1,1,1,"NGO",1
"sacramento_integrated_groundwater_surface_water_model",1,1,1,"Technical",0
"sacramento_natural_foods_coop",1,1,1,"NGO",1
"sacramento_regional",1,1,1,"Group",1
"sacramento_regional_wastewater_treatment_plant",1,1,1,"Infrastructure",1
"sacramento_river_groundwater_basin",1,1,1,"Basin",0
"sacramento_river_hydrologic_study_areas",1,1,1,"Geographic_Unit",0
"sacramento_river_island",1,1,1,"Geographic_Unit",1
"sacramento_river_refuge",1,1,1,"Natural_Feature",1
"sacramento_river_simulated",1,1,1,"Natural_Feature",1
"sacramento_sacramento_central_groundwater_authority",1,1,1,"Group",0
"sacramento_state_consensus_and_collaboration_program",1,1,1,"Group",1
"sacramento_valley_finite_element_groundwater_model",1,1,1,"Technical",0
"sacramento_valley_global_positioning_system",1,1,1,"Technical",1
"sacramento_valley_height_modernization_project",1,1,1,"Water_Project",0
"sacramento_valley_water_users",1,1,1,"Group",1
"sacramento_valley_water_year_type",1,1,1,"Technical",1
"sacramentosan_joaquin_delta",1,1,1,"Basin",1
"safca_flood_managed_aquifer",1,1,1,"Natural_Feature",0
"safe_yield_committee",1,1,1,"Group",0
"safety_health",1,1,1,"Nonsense",1
"sage_sangiacomo",1,1,1,"Person",1
"salinas_basin_water_alliance",1,1,1,"Group",1
"salinas_river_state_beach",1,1,1,"Natural_Feature",1
"salinas_subbasin",1,1,1,"Basin",0
"salinas_valley_basin_groundwater_sustainability_agency_association",1,1,1,"Group",1
"salinas_valley_basin_groundwater_sustainability_agency_monterey_subbasin_planning_committee",1,1,1,"Group",0
"salinas_valley_basin_subbasins",1,1,1,"Basin",0
"salinas_valley_groundwater_basin_sustainability_agency",1,1,1,"Group",0
"salinas_valley_subbasin",1,1,1,"Basin",0
"salinity_management",1,1,1,"Technical",1
"salmonid_habitat_restoration_priorities",1,1,1,"District",0
"salt_and",1,1,1,"Nonsense",1
"salt_and_nutrient_management_plans",1,1,1,"Technical",0
"salt_river_watershed_council",1,1,1,"Group",0
"saltgrass",1,1,1,"Natural_Feature",1
"sam_pipes_room",1,1,1,"Nonsense",1
"sammie_neely",1,1,1,"Person",1
"samolus",1,1,1,"Natural_Feature",1
"sampled_for_stable_isotopes",1,1,1,"Technical",1
"sampled_frequency_network",1,1,1,"Technical",1
"sampled_frequency_network_future_project",1,1,1,"Water_Project",0
"sampled_meet",1,1,1,"Nonsense",1
"sampled_wells",1,1,1,"Technical",1
"samuels",1,1,1,"Nonsense",1
"san_antonio_reservoirs",1,1,1,"Infrastructure",0
"san_antonio_segment",1,1,1,"Basin",1
"san_benito_county_code",1,1,1,"Legal",0
"san_benito_county_code_of_ordinances",1,1,1,"Legal",0
"san_benito_county_department",1,1,1,"Group",0
"san_benito_county_department_of_environmental_health",1,1,1,"Local_Gov",1
"san_benito_county_water_district_managed_aquifer_recharge",1,1,1,"Water_Project",1
"san_benito_county_water_district_monitoring_program",1,1,1,"Technical",0
"san_bernardino_county_department_of_public_health_environmental_health_services",1,1,1,"Local_Gov",1
"san_bernardino_county_flood_control_district_station_id",1,1,1,"District",0
"san_bernardino_superior_court",1,1,1,"Nonsense",1
"san_diego_county_department_of_environmental_health_land_and_water_quality_division",1,1,1,"Local_Gov",1
"san_diego_county_district",1,1,1,"District",0
"san_diego_county_parks",1,1,1,"Local_Gov",1
"san_diego_county_water",1,1,1,"Local_Gov",1
"san_diego_river_valley",1,1,1,"Geographic_Unit",0
"san_diego_river_valley_groundwater_basins",1,1,1,"Basin",0
"san_dieguito_river_water_quality_improvement_plan",1,1,1,"Technical",0
"san_dimas",1,1,1,"City",0
"san_emigdio_mountains",1,1,1,"Natural_Feature",1
"san_felipe_rd",1,1,1,"Local_Gov",1
"san_francisco_bay_national_wildlife_refuge_complex",1,1,1,"Federal_Gov",1
"san_francisco_sierra_club",1,1,1,"NGO",1
"san_francisquito_canyons",1,1,1,"Natural_Feature",1
"san_gabriel_river",1,1,1,"Natural_Feature",0
"san_gabriel_river_watershed",1,1,1,"Geographic_Unit",1
"san_gabriel_valley_groundwater_basin",1,1,1,"Basin",0
"san_gabriel_valley_municipal_water_district",1,1,1,"District",0
"san_gorgonio_creek",1,1,1,"Natural_Feature",0
"san_gorgonio_pass_watershed",1,1,1,"Geographic_Unit",1
"san_hollister",1,1,1,"District",1
"san_joaquin_county_advisory_water_commission",1,1,1,"Group",0
"san_joaquin_county_environmental",1,1,1,"Local_Gov",1
"san_joaquin_county_public_works_division",1,1,1,"Local_Gov",1
"san_joaquin_county_water_management",1,1,1,"District",1
"san_joaquin_county_water_works_district",1,1,1,"District",0
"san_joaquin_river_delta",1,1,1,"Natural_Feature",1
"san_joaquin_river_exchange_contractors_groundwater_sustainability_agency_staff",1,1,1,"Group",1
"san_joaquin_river_exchange_contractors_management_areas_b",1,1,1,"Geographic_Unit",1
"san_joaquin_river_exchange_contractors_management_areas_f",1,1,1,"Geographic_Unit",1
"san_joaquin_river_exchange_contractors_management_areas_g",1,1,1,"Geographic_Unit",1
"san_joaquin_river_funding_area",1,1,1,"Geographic_Unit",0
"san_joaquin_river_restoration_settlement_water_management_goals",1,1,1,"Legal",1
"san_joaquin_river_systems",1,1,1,"Natural_Feature",1
"san_joaquin_stanislaus_county",1,1,1,"County",0
"san_joaquin_subbasin",1,1,1,"Basin",0
"san_joaquin_valley_farmlands_company",1,1,1,"Company",1
"san_juan_bautista_area_subbasin",1,1,1,"Basin",0
"san_juan_hills",1,1,1,"Geographic_Unit",1
"san_juan_ma_table",1,1,1,"Reference",0
"san_juan_subarea_stakeholders",1,1,1,"Group",1
"san_juan_subbasins",1,1,1,"Basin",0
"san_lorenzo_alluvial_cones",1,1,1,"Geographic_Unit",1
"san_lorenzo_valley_water_district_quail_hollow_pumping_redistribution",1,1,1,"Water_Project",1
"san_lorenzo_valley_water_district_quail_mw_b",1,1,1,"District",1
"san_luis_delta_medota_water_authority",1,1,1,"Group",0
"san_luis_delta_mendota_water_authority_po_box",1,1,1,"Nonsense",1
"san_luis_deltamendota_water_authority",1,1,1,"Group",0
"san_luis_drain_to_mud_slough",1,1,1,"Natural_Feature",0
"san_luis_obispo_coastkeeper_et_al",1,1,1,"NGO",1
"san_luis_obispo_county_board",1,1,1,"Group",0
"san_luis_obispo_county_environmental_health_services",1,1,1,"Local_Gov",1
"san_luis_obispo_county_general_plan",1,1,1,"Technical",0
"san_luis_obispo_county_master_water_plan",1,1,1,"Technical",0
"san_luis_obispo_creek_fish",1,1,1,"Natural_Feature",1
"san_luis_obispo_general_plan_agriculture_element",1,1,1,"Reference",1
"san_luis_obispo_general_plan_conservation_and_open_space_element",1,1,1,"Reference",1
"san_luis_obispo_general_plan_land_use_element",1,1,1,"Reference",1
"san_luis_obispo_local_agency_formation_commission",1,1,1,"Group",0
"san_luis_obispo_regional_water_management_group",1,1,1,"Group",0
"san_luis_obispo_taricha",1,1,1,"Nonsense",1
"san_luis_ranch",1,1,1,"Local_Gov",1
"san_luis_reservoir_expansion",1,1,1,"Water_Project",1
"san_luis_rey_indian_water_rights_settlement_act",1,1,1,"Legal",0
"san_luis_rey_reiver",1,1,1,"Natural_Feature",1
"san_luis_rey_river_basin",1,1,1,"Basin",0
"san_luis_rey_valley_groundwater",1,1,1,"Basin",1
"san_luis_sub",1,1,1,"Basin",1
"san_luis_wd",1,1,1,"District",0
"san_mateo_badlands",1,1,1,"Natural_Feature",1
"san_mateo_plain_model",1,1,1,"Technical",0
"san_pablo_well_field_1",1,1,1,"Infrastructure",1
"san_pasqual_bands_of",1,1,1,"Group",1
"san_pasqual_groundwater_basin",1,1,1,"Basin",0
"san_pasqual_valley_plan",1,1,1,"Technical",0
"san_rafael_range",1,1,1,"Natural_Feature",1
"san_timoteo_groundwater_subbasin",1,1,1,"Basin",0
"sandy_beach",1,1,1,"Natural_Feature",1
"sanford",1,1,1,"Nonsense",1
"sanger_fowler",1,1,1,"Nonsense",1
"sanger_parlier",1,1,1,"Geographic_Unit",1
"sanger_the_city_of",1,1,1,"City",0
"sanger_wwtf",1,1,1,"Infrastructure",1
"sanicula",1,1,1,"Nonsense",1
"sanitary_sewer_systems",1,1,1,"Infrastructure",1
"sanitary_sewer_waste_discharge_requirement",1,1,1,"Legal",1
"sanitation_district",1,1,1,"District",0
"sanitation_division_of_santa_cruz_county_public_works_department",1,1,1,"Group",0
"santa_ana_board",1,1,1,"Group",0
"santa_ana_river_judgment",1,1,1,"Legal",1
"santa_ana_river_reach",1,1,1,"Natural_Feature",1
"santa_ana_river_system",1,1,1,"Natural_Feature",1
"santa_ana_watershed_involvement_santa_ana_watershed_project_authority",1,1,1,"Group",0
"santa_aquifer_conjunctive_use",1,1,1,"Water_Project",1
"santa_barbara_channel_keeper",1,1,1,"NGO",1
"santa_barbara_country",1,1,1,"Nonsense",1
"santa_barbara_county_association_of_governments",1,1,1,"Group",1
"santa_barbara_county_comprehensive_plan_agricultural_element",1,1,1,"Reference",1
"santa_barbara_county_comprehensive_plan_land_use_element",1,1,1,"Reference",1
"santa_barbara_county_fire_department",1,1,1,"Group",0
"santa_barbara_county_flood_control_and_water",1,1,1,"District",1
"santa_barbara_county_groundwater",1,1,1,"Data_System",1
"santa_barbara_county_integrated",1,1,1,"Local_Gov",1
"santa_barbara_county_planning_department",1,1,1,"Group",0
"santa_barbara_county_precipitation_enhancement_program",1,1,1,"Water_Project",1
"santa_barbara_county_public",1,1,1,"Local_Gov",1
"santa_barbara_county_public_works_department",1,1,1,"Group",0
"santa_barbara_county_south",1,1,1,"Geographic_Unit",1
"santa_barbara_integrated_regional_water_management_program",1,1,1,"Group",1
"santa_barbara_surplus_imported_water_to_offset_groundwater",1,1,1,"Water_Project",1
"santa_clara_merced_formations",1,1,1,"Natural_Feature",0
"santa_clara_river_surface",1,1,1,"Natural_Feature",1
"santa_clara_river_systems",1,1,1,"Natural_Feature",1
"santa_clara_valley_water_district_board_of_directors",1,1,1,"Group",0
"santa_clarita_city_council",1,1,1,"Group",0
"santa_clarita_valley_groundwater_flow_model",1,1,1,"Technical",0
"santa_cruz_aquifer_storage",1,1,1,"Infrastructure",1
"santa_cruz_city_council",1,1,1,"Group",0
"santa_cruz_city_water_department",1,1,1,"Group",0
"santa_cruz_county_code",1,1,1,"Legal",0
"santa_cruz_county_environmental_health",1,1,1,"Local_Gov",1
"santa_cruz_county_environmental_health_services_department",1,1,1,"Group",0
"santa_cruz_county_juvenile_steelhead_and_stream_habitat_monitoring_program",1,1,1,"Technical",0
"santa_cruz_county_prop_1",1,1,1,"Legal",1
"santa_cruz_county_superior_court",1,1,1,"Local_Gov",1
"santa_cruz_integrated_regional_water_management_plan",1,1,1,"Technical",0
"santa_cruz_purisima_formation_basin",1,1,1,"Basin",0
"santa_cruz_sentinel",1,1,1,"Nonsense",1
"santa_cruz_water_commission",1,1,1,"Group",0
"santa_cruz_water_conservation_coalition",1,1,1,"Group",1
"santa_lucia",1,1,1,"Basin",1
"santa_margarita_groundwater_basin",1,1,1,"Basin",0
"santa_margarita_ranch",1,1,1,"Local_Gov",1
"santa_margarita_ranch_mutual_water_company_santa_margarita_ranch_mutual_water_company",1,1,1,"Company",1
"santa_maria_data",1,1,1,"Technical",0
"santa_maria_orthophosphate",1,1,1,"Nonsense",1
"santa_maria_valley_water_conservation_district_et_al",1,1,1,"District",1
"santa_monica_1966",1,1,1,"Nonsense",1
"santa_monica_faults",1,1,1,"Natural_Feature",1
"santa_monica_state_beach",1,1,1,"Natural_Feature",1
"santa_paula_subbasins",1,1,1,"Basin",0
"santa_public_supply",1,1,1,"District",1
"santa_rosa_plain_groundwater_management_program",1,1,1,"Group",1
"santa_rosa_plain_salt_and",1,1,1,"Nonsense",1
"santa_rosa_plain_salt_and_nutrient_management_plan",1,1,1,"Technical",0
"santa_ynez_band_of_mission_indians",1,1,1,"NGO",1
"santa_ynez_ema_groundwater_sustainability_agency",1,1,1,"Other_GSA",0
"santa_ynez_mission_state_park",1,1,1,"Natural_Feature",1
"santa_ynez_river_water_conservation_district_annual_report_zone_d",1,1,1,"Technical",0
"santa_ysabel_ranch_mutual_water_company_santa_ysabel_ranch_mutual_water_company",1,1,1,"Company",1
"santee",1,1,1,"City",0
"sarah_morgan",1,1,1,"Person",1
"sarbanes_oxley",1,1,1,"Legal",1
"satellite_housing_program",1,1,1,"Nonsense",1
"satellite_imagery_evapotranspiration",1,1,1,"Technical",1
"saticoy_country_club",1,1,1,"Nonsense",1
"saticoy_water_water_system",1,1,1,"Natural_Feature",0
"saucelito_id",1,1,1,"District",0
"saucelito_irrigation",1,1,1,"District",1
"saugus_formation_and_alluvial_aquifer",1,1,1,"Natural_Feature",0
"save_windsor_efficiency",1,1,1,"Group",1
"saviers_road",1,1,1,"Nonsense",1
"sawyer",1,1,1,"Nonsense",1
"sb_1168",1,1,1,"Legal",1
"sbcfcwcd",1,1,1,"Nonsense",1
"sbvmwd",1,1,1,"District",0
"sc_ca",1,1,1,"District",1
"scalamini",1,1,1,"Person",1
"scaled",1,1,1,"Nonsense",1
"scaling_factors_for",1,1,1,"Nonsense",1
"scaling_factors_for_baseline",1,1,1,"Technical",1
"scaling_factors_for_climate_change_scenarios",1,1,1,"Technical",1
"scenario7",1,1,1,"Nonsense",1
"scenic_route",1,1,1,"Infrastructure",1
"schaumburg_il",1,1,1,"Local_Gov",1
"schell_creek",1,1,1,"Natural_Feature",0
"schlumberger_private_older",1,1,1,"Company",1
"sci_consulting_group",1,1,1,"Group",0
"science_technology",1,1,1,"Group",1
"scotia_bluffs",1,1,1,"Natural_Feature",1
"scott_fish_game",1,1,1,"State_Gov",1
"scott_luttenberg_rosemary_payne",1,1,1,"Person",1
"scott_rolls",1,1,1,"Person",1
"scott_williams",1,1,1,"Person",1
"scottie_monical",1,1,1,"Person",1
"scotts_valley_bulletin",1,1,1,"Reference",1
"scotts_valley_dry_cleaners_remediation",1,1,1,"Water_Project",1
"scotts_valley_non_potable_reuse",1,1,1,"Water_Project",1
"scotts_valley_smgwa_board",1,1,1,"Group",0
"screen_sustainability_criteria_minimum_threshold_lowering_of_gw_levels",1,1,1,"Technical",1
"screen_water_levels",1,1,1,"Technical",1
"screened_out_during_analysis",1,1,1,"Nonsense",1
"scrtrib8",1,1,1,"Nonsense",1
"scs_curve_number_descriptions",1,1,1,"Technical",1
"scv_recharge_compiler_input",1,1,1,"Technical",1
"scvwd",1,1,1,"District",0
"scwa_continuous_global_positioning_system_subsidence_stations",1,1,1,"District",0
"scwd_recycled_water_facilities_planning_study",1,1,1,"District",0
"sdac_acreage",1,1,1,"Nonsense",1
"sdac_areas",1,1,1,"Geographic_Unit",0
"sdac_areas_of",1,1,1,"Nonsense",1
"sdac_areas_south_of",1,1,1,"Nonsense",1
"sdac_locations",1,1,1,"Data_System",1
"sdac_team",1,1,1,"Group",1
"sdfb",1,1,1,"Nonsense",1
"se_anticipa_que_cualquier_acción_de_administración",1,1,1,"Nonsense",1
"sean",1,1,1,"Person",1
"sean_p_geivet",1,1,1,"Person",1
"seascape",1,1,1,"Geographic_Unit",1
"seaside_subbasin_model",1,1,1,"Technical",0
"seasonal",1,1,1,"Nonsense",1
"seawater_extraction_barrier_barrier_project",1,1,1,"Water_Project",0
"seawater_extraction_barrier_project",1,1,1,"Water_Project",0
"seawater_intrusion_and_interconnected_streams",1,1,1,"Natural_Feature",1
"sebal_north_america",1,1,1,"Technical",1
"sebastopol_merced_formation",1,1,1,"Natural_Feature",0
"second_point_of_measurement",1,1,1,"Infrastructure",1
"secondary_data",1,1,1,"Technical",0
"secondary_maximum_contaminant_level_exceedances_constituents",1,1,1,"Technical",1
"sectio_n",1,1,1,"Nonsense",1
"section_12924",1,1,1,"Reference",0
"section_143_conjunctive_use",1,1,1,"Reference",0
"section_143_management_areas",1,1,1,"Reference",0
"section_14_regular_meetings",1,1,1,"Reference",0
"section_187_status_and",1,1,1,"Reference",0
"section_1918_enforcement_and_response_actions",1,1,1,"Reference",0
"section_21",1,1,1,"Reference",0
"section_2114",1,1,1,"Reference",0
"section_21223",1,1,1,"Reference",0
"section_22",1,1,1,"Reference",0
"section_2354",1,1,1,"Reference",0
"section_237",1,1,1,"Reference",0
"section_3341",1,1,1,"Reference",0
"section_3416",1,1,1,"Reference",0
"section_341_sustainable_management_criteria_groundwater_elevation",1,1,1,"Reference",0
"section_343",1,1,1,"Reference",0
"section_34_sustainability_goal",1,1,1,"Reference",0
"section_3b2_4",1,1,1,"Reference",0
"section_41",1,1,1,"Reference",0
"section_410",1,1,1,"Reference",0
"section_46",1,1,1,"Reference",0
"section_4_projects_and_management_actions_to_achieve_sustainability",1,1,1,"Reference",0
