"name","num_appearances","entity_type","AI_TAGGED","degree","gsp_id"
"reclamation_district_349",1,"District",1,2,"117"
"recognizing",1,"Nonsense",1,1,"117"
"regional_water_quality_control_boards",2,"Group",0,2,"117"
"regionally",1,"Nonsense",1,1,"117"
"rio_linda",1,"City",0,1,"117"
"rural",1,"Geographic_Unit",1,1,"117"
"solano_agricultural_scenario_planning_system_user_guide",1,"District",0,1,"117"
"scwa_continuous_global_positioning_system_subsidence_stations",1,"District",0,2,"117"
"sustainable_groundwater_management_act_portal",2,"Data_System",1,1,"117"
"solano_irrigation_district_deliveries",1,"District",1,1,"117"
"solano_irrigation_district_drain_distribution",1,"Infrastructure",1,1,"117"
"sacramentosan_joaquin_delta",1,"Basin",1,1,"117"
"sacramento_county_department_of_water_resources",1,"Local_Gov",1,1,"117"
"sacramento_groundwater_sustainability_agency",2,"Other_GSA",0,1,"117"
"sacramento_river_hydrologic_study_areas",1,"Geographic_Unit",0,1,"117"
"sacramento_river_island",1,"Geographic_Unit",1,1,"117"
"sarah_morgan",1,"Person",1,2,"117"
"sections",1,"Nonsense",1,1,"117"
"sediment",1,"Natural_Feature",0,1,"117"
"solano_collaborative_mou",1,"Group",0,2,"117"
"solano_county_cache_slough_habitat_conservation_plan_cache_slough",1,"Natural_Feature",0,1,"117"
"solano_county_superior_court",1,"Nonsense",1,2,"117"
"solano_county_water_agency_providing_for_water_service",1,"District",0,1,"117"
"solano_groundwater_sustainability_plan_project_team_outreach",1,"Group",1,1,"117"
"solano_pride_center",1,"District",0,2,"117"
"solano_project_contract",1,"Legal",0,1,"117"
"solano_resource_conservation_districts",1,"District",0,1,"117"
"solano_subbasin_groundwater_sustainability_plan_development",2,"Technical",1,2,"117"
"solano_subbasin_groundwater_sustainability_agency_advisory_group",1,"Group",0,1,"117"
"solano_subbasin_historical_lateral_subsurface_groundwater",1,"Natural_Feature",1,1,"117"
"solano_subbasin_hydrologic_analysis_periods_per",1,"Technical",1,1,"117"
"solano_subbasin_monitoring_handout",1,"Technical",0,1,"117"
"solano_subbasin_project_team",1,"Group",1,1,"117"
"solano_subbasin_surface_water_system",1,"Natural_Feature",0,1,"117"
"spruance",1,"Nonsense",1,1,"117"
"streamkeepec",1,"Nonsense",1,1,"117"
"streamleeeper",1,"Nonsense",1,1,"117"
"subbasin_conditions_of",1,"Nonsense",1,2,"117"
"subbasin_water_budget_summary_table",1,"Reference",0,1,"117"
"submitted",1,"Nonsense",1,1,"117"
"suisun_creek",1,"Natural_Feature",0,1,"117"
"suitesense",1,"Company",1,1,"117"
"supply_and_demand_management",1,"Nonsense",1,1,"117"
"surface_water_programs_for",1,"Nonsense",1,1,"117"
"surface_water_and_groundwater_conditions",1,"Technical",1,1,"117"
"sustainability_agencies_collaborative",1,"Group",1,1,"117"
"sustainable",1,"Nonsense",1,1,"117"
"sustainable_groundwater_planning_grant",1,"Legal",1,1,"117"
"suzannah",1,"Nonsense",1,1,"117"
"t_a_howell",1,"Person",1,1,"117"
"table_a",1,"Reference",0,1,"117"
"table_a_water_and_north_of_delta_allocation_for_table_a",1,"Reference",0,1,"117"
"team",1,"Nonsense",1,1,"117"
"tehama_formation1",1,"Natural_Feature",1,1,"117"
"temperature",1,"Nonsense",1,1,"117"
"board_of_directors",2,"Group",0,1,"117"
"statewide_groundwater_elevation_monitoring_program",2,"Technical",0,1,"117"
"groundwater_sustainability_plan_community_advisory_committee",2,"Group",0,1,"117"
"groundwater_technical_assistance_network",1,"Technical",0,2,"117"
"isleton_planning_area",1,"Geographic_Unit",0,1,"117"
"nd_groundwater_sustainability_agency",1,"Other_GSA",0,2,"117"
"national_communities",1,"Group",0,1,"117"
"sdac_team",1,"Group",1,1,"117"
"solano_county_department_of_resources_management",1,"Local_Gov",1,1,"117"
"solano_groundwater_sustainability_agency_technical_advisory_committee_roster",1,"Technical",0,1,"117"
"solano_groundwater_sub_basin",1,"Basin",0,1,"117"
"solano_subbasin_groundwater_sustainability_plan_technical_memorandum",1,"Technical",0,1,"117"
"solano_subbasin_groundwater_sustainability_plan_technical_team",2,"Technical",0,4,"117"
"solano_yolo_subbasin_boundary",1,"Geographic_Unit",1,1,"117"
"state_board",1,"Group",0,1,"117"
"technical_advisory_committee",1,"Group",0,1,"117"
"united_states_of_america",1,"Federal_Gov",1,1,"117"
"westside_sacramento_integrated_regional_water_management_plan",2,"Technical",0,1,"117"
"yolo_subbasin_groundwater_agency",1,"Group",0,2,"117"
"turbidity",1,"District",0,1,"117"
"university_of_california_above_normalr",1,"State_Gov",0,1,"117"
"usc00042294",1,"Technical",1,1,"117"
"department_of_agriculture",3,"Federal_Gov",0,1,"117"
"geological_survey_groundwater_quality_monitoring",1,"Technical",0,1,"117"
"us_census",1,"Data_System",1,3,"117"
"ulatis_creek_projects_groundwater",1,"Water_Project",1,1,"117"
"urban_water_management_plans",1,"Technical",0,2,"117"
"urban_water_management_plans_urban",1,"Technical",1,1,"117"
"utilities",1,"Group",1,1,"117"
"via_federal",1,"Nonsense",1,1,"117"
"vacaville_community",1,"Group",0,1,"117"
"virtual_public_town_hall",1,"Group",1,1,"117"
"water_data_library_sacramento_river",1,"Natural_Feature",0,3,"117"
"w_flows",1,"Technical",1,1,"117"
"waste_discharge_requirements",1,"Legal",1,1,"117"
"water",2,"Nonsense",1,1,"117"
"water_budget_structure_for",1,"Nonsense",1,1,"117"
"water_quality_values",1,"Technical",1,1,"117"
"water_and_power_resources_service",1,"District",1,1,"117"
"ways",1,"Nonsense",1,1,"117"
"well",1,"Infrastructure",1,3,"117"
"well_destruction_program_solano",1,"Group",1,1,"117"
"well_owner_outreach",1,"Group",1,1,"117"
"wells_15",1,"Technical",1,1,"117"
"west_island",1,"Geographic_Unit",1,1,"117"
"where_are",1,"Nonsense",1,1,"117"
"wintuan",1,"Nonsense",1,1,"117"
"ycfcwfd",1,"Nonsense",1,1,"117"
"a",1,"Nonsense",1,1,"117"
"a_ag_innovations",1,"Company",1,1,"117"
"a_calculation",1,"Nonsense",1,1,"117"
"a_continuously_operating_reference_stations",1,"Technical",1,1,"117"
"a_proposition_1_sustainable_groundwater_planning_grant",1,"Legal",1,1,"117"
"a_stakeholder_advisory_committee",1,"Group",0,1,"117"
"al_descenso",1,"Geographic_Unit",1,2,"117"
"an_interbasin_coordination",1,"Group",1,1,"117"
"como_los",1,"Nonsense",1,4,"117"
"considerando_el_uso_de_la_tierra",1,"District",0,1,"117"
"crónico_del_nivel_de_las_aguas_subterráneas_se",1,"Technical",1,2,"117"
"de_gestión_la_sección_4",1,"Nonsense",1,2,"117"
"define_como_el",1,"Nonsense",1,2,"117"
"del_agua_forman_agencias_de_ayudar_sostenibilidad_de_las_aguas_subterráneas",1,"District",0,1,"117"
"descenso_del_nivel_de_las_aguas_subterráneas_en",1,"Nonsense",1,2,"117"
"existentes",1,"Nonsense",1,1,"117"
"gave",1,"Nonsense",1,1,"117"
"generales_y_los",1,"Nonsense",1,1,"117"
"httpswdlwatercagov",1,"District",0,1,"117"
"ken",1,"Person",1,1,"117"
"lithologic_data",1,"Technical",0,1,"117"
"los_suministros_de_agua",1,"Nonsense",1,1,"117"
"los_suministros_de_agua_de_la_subcuenta",1,"Nonsense",1,1,"117"
"on_permit_nos",1,"Data_System",1,1,"117"
"t1i",1,"Nonsense",1,1,"117"
"thj_validation_action",1,"District",0,2,"117"
"advisory_group",1,"Group",0,1,"117"
"appellate_court_to",1,"Nonsense",1,2,"117"
"benicia_arsenal",1,"Infrastructure",1,1,"117"
"california_central_valley_dairies",1,"State_Gov",0,1,"117"
"california_homemade_food_act",1,"State_Gov",0,1,"117"
"natural_resources_agency_open_data",1,"Technical",0,1,"117"
"central_regional_water_quality_control_board",1,"Group",0,1,"117"
"cities_of_davis",1,"Local_Gov",1,1,"117"
"cities_of_davis_dixon",1,"Nonsense",1,2,"117"
"cities_of_rio_vista",1,"Geographic_Unit",1,1,"117"
"community_services_district_solano",1,"District",1,1,"117"
"department_of_water_resources_sustainable_management_criteria_bmp",1,"Legal",1,1,"117"
"department_of_water_resources_guidance_document_for_groundwater_sustainability_plan",1,"Technical",0,1,"117"
"dixon_planning_area",1,"Geographic_Unit",0,1,"117"
"dixon_post_office",1,"Nonsense",1,1,"117"
"facilitation",1,"Nonsense",1,2,"117"
"facilitation_team",1,"Group",1,1,"117"
"groundwater_sustainability_management_act",1,"Legal",0,1,"117"
"groundwater_sustainability_planning_process",1,"Nonsense",1,1,"117"
"illegal_diversions_account",1,"Data_System",1,1,"117"
"n_delta_groundwater_sustainability_agency",1,"Other_GSA",0,1,"117"
"national_hydrography_dataset",1,"Technical",0,1,"117"
"national_wetland_inventory",1,"Data_System",1,1,"117"
"natural_communities_commonly",1,"Natural_Feature",1,1,"117"
"pulah_creek_council",1,"Group",0,1,"117"
"pesticide_contamination_prevention_act",1,"Legal",0,1,"117"
"priority_basin_project",1,"Water_Project",0,1,"117"
"public_outreach_and_communications_and",1,"Nonsense",1,1,"117"
"putah_creek_streamkeeper",1,"NGO",1,1,"117"
"ralph_m_brown_act",1,"Legal",0,1,"117"
"regents_of_the_university_of_califorma",1,"Group",1,1,"117"
"regional_boards",1,"Group",0,1,"117"
"sacramento_county_general_plan",1,"Technical",0,1,"117"
"sacramento_deep_water_ship_channel",1,"Infrastructure",1,1,"117"
"sacramento_river_groundwater_basin",1,"Basin",0,1,"117"
"solano_board_of_supervisors",1,"Group",0,1,"117"
"solano_county_agricultural_commissioner_sealer_of_weights_and_measures",1,"Local_Gov",1,1,"117"
"solano_county_environmental_health_division",1,"Local_Gov",1,2,"117"
"solano_county_water_council",1,"Group",0,1,"117"
"solano_groundwater_sustainability_plan_data_management_system",1,"Technical",0,1,"117"
"solano_project_in",1,"Water_Project",1,1,"117"
"solano_snapshot",1,"Technical",1,1,"117"
"solano_subbasin_groundwater_sustainability_agency_staff_advisory_group",1,"Group",0,1,"117"
"solano_subbasin_groundwater_sustainability_agency_formation",1,"Natural_Feature",0,1,"117"
"solano_subbasin_for_component",1,"Basin",1,1,"117"
"solano_subbasin_for_component_7a",1,"Basin",1,1,"117"
"state_division_of_drinking_water",1,"State_Gov",1,1,"117"
"state_drinking_water_source_assessment_program",1,"State_Gov",1,1,"117"
"state_water_resources_control_board_electronic_water_rights_information_management_system",1,"Technical",0,1,"117"
"state_water_resources_control_board_regulated_facilities_geotracker_program",1,"Data_System",1,1,"117"
"state_water_project_through",1,"Infrastructure",1,1,"117"
"survey_of_current_business",1,"Reference",1,1,"117"
"sustainable_groundwater_management_act_and_groundwater",1,"Legal",1,3,"117"
"sustainable_groundwater_management_act_of",1,"Legal",1,1,"117"
"sustainable_groundwater_planning_grant_program",1,"Legal",1,1,"117"
"terminal_reservoir",1,"Infrastructure",0,1,"117"
"toxic_injection_well_control_act",1,"Legal",0,1,"117"
"us_government",1,"Federal_Gov",1,1,"117"
"us_navy",1,"Federal_Gov",1,1,"117"
"ulatis_flood_control",1,"District",1,2,"117"
"urban_reserve",1,"Geographic_Unit",1,1,"117"
"watermaster_program",1,"Group",1,1,"117"
"yocha_dehe",1,"NGO",1,1,"117"
"yocha_dehe_wintun_tribal_chair",1,"Group",1,1,"117"
"to",1,"Nonsense",1,1,"117"
"uc_davis",1,"Local_Gov",1,1,"117"
"under_drinking_water_programs",1,"Group",1,1,"117"
"wi",1,"Nonsense",1,1,"117"
"y_gestión_de_los_recursos",1,"Nonsense",1,1,"117"
"groundwater_sustainability_plan",379,"Local_Gov",0,29,"118"
"department_of_water_resources",127,"State_Gov",0,21,"118"
"sustainable_groundwater_management_act",98,"State_Gov",0,18,"118"
"state_water_project",71,"Water_Project",0,7,"118"
"edna_valley",71,"Geographic_Unit",0,5,"118"
"groundwater_sustainability_commission",71,"Group",0,23,"118"
"modflow",59,"Technical",0,12,"118"
"groundwater_dependent_ecosystem",52,"Natural_Feature",0,3,"118"
"agency",52,"Group",0,3,"118"
"precipitation_runoff_modeling_system",41,"Technical",0,5,"118"
"california",39,"State_Gov",0,6,"118"
"groundwater_sustainability_agency",38,"Local_GSA",0,4,"118"
"data_management_system",38,"Technical",0,7,"118"
"san_luis_obispo_creek",75,"Natural_Feature",0,21,"118"
"county",33,"County",0,3,"118"
"mt",29,"State_Gov",1,5,"118"
"pismo_creek",29,"Natural_Feature",0,8,"118"
"san_luis_valley",62,"Geographic_Unit",0,9,"118"
"paso_robles_formation",56,"Natural_Feature",0,4,"118"
"golden_state_water_company",29,"Company",1,10,"118"
"pismo_formation",47,"Natural_Feature",0,4,"118"
"united_states_geological_survey",23,"Federal_Gov",0,4,"118"
"hspf",19,"Technical",1,4,"118"
"moa",18,"Nonsense",1,9,"118"
"sustainability_indicator",18,"Technical",1,2,"118"
"sustainability_indicators",18,"Technical",1,4,"118"
"san_luis_obispo_county",20,"County",0,6,"118"
"stenner_creek",17,"Natural_Feature",0,8,"118"
"gsflow",16,"Technical",1,3,"118"
"varian_ranch_mutual_water_company",19,"District",1,6,"118"
"biddle_ranch_road",15,"District",0,5,"118"
"edna",15,"City",0,1,"118"
"gsi",15,"Technical",1,7,"118"
"owhm",15,"Technical",1,4,"118"
"san_luis_obispo_county_flood_control_and_water_conservation_district",17,"District",0,2,"118"
"sustainable_management_criteria",20,"Legal",1,3,"118"
"los_osos_valley_road",16,"Nonsense",1,1,"118"
"tm",14,"Nonsense",1,4,"118"
"davenport_creek",13,"Natural_Feature",0,1,"118"
"hydrogeologic_conceptual_model",14,"Technical",0,1,"118"
"hydrologic_response_unit",12,"Technical",1,1,"118"
"san_luis_obispo_valley_basin",15,"Basin",0,1,"118"
"city_of_san_luis_obispo",18,"City",0,4,"118"
"prefumo_creek",12,"Natural_Feature",0,2,"118"
"san_luis_obispo",24,"County",0,7,"118"
"slofcwcd",11,"District",1,4,"118"
"san_luis_obispo_valley_groundwater_basin",18,"Basin",0,3,"118"
"stillwater_sciences",11,"Company",1,2,"118"
"arroyo_grande_subbasin",12,"Basin",0,1,"118"
"boyle",10,"Nonsense",1,1,"118"
"chg",10,"Nonsense",1,1,"118"
"commission",10,"Group",0,1,"118"
"monterey_formation",16,"Natural_Feature",0,1,"118"
"pismo_creeks",10,"Natural_Feature",0,1,"118"
"state",10,"State_Gov",1,1,"118"
"cal_poly",10,"Local_Gov",1,2,"118"
"corral_de_piedras_creek",10,"Natural_Feature",0,1,"118"
"pest",9,"Nonsense",1,2,"118"
"rss",9,"Nonsense",1,2,"118"
"tce",9,"District",1,2,"118"
"above_mean_sea_level",8,"Nonsense",1,1,"118"
"alluvium",8,"Natural_Feature",0,1,"118"
"depletion_of_interconnected_surface_water_sustainability_indicator",10,"Technical",1,1,"118"
"geographical_information_system",7,"Technical",0,1,"118"
"pce",7,"Nonsense",1,4,"118"
"san_luis_obispo_valley",11,"Geographic_Unit",0,1,"118"
"county_board_of_supervisors",8,"Group",0,1,"118"
"farm_process",9,"Nonsense",1,1,"118"
"united_states",8,"Federal_Gov",1,1,"118"
"characterization_report",7,"Technical",0,1,"118"
"cnddb",6,"Data_System",1,13,"118"
"city_groundwater_sustainability_agency",7,"Other_GSA",0,4,"118"
"national_land_cover_database",9,"Technical",0,1,"118"
"paee",6,"Nonsense",1,4,"118"
"paso_robles_formation_aquifer",9,"Natural_Feature",0,2,"118"
"san_luis",8,"Geographic_Unit",1,1,"118"
"department",8,"Group",0,3,"118"
"edna_valley_growers_mutual_water_company",6,"Company",1,2,"118"
"franciscan_assemblage",10,"Natural_Feature",1,2,"118"
"portal",6,"Nonsense",1,1,"118"
"precipitation",5,"Natural_Feature",1,1,"118"
"aaee",4,"Nonsense",1,3,"118"
"department_of_fish_and_wildlife",7,"State_Gov",0,1,"118"
"elks_lane",4,"Geographic_Unit",1,3,"118"
"natural_communities_commonly_associated_with_groundwater",6,"Natural_Feature",0,1,"118"
"technical_memo",4,"Technical",0,4,"118"
"whale_rock_reservoir",4,"Infrastructure",0,1,"118"
"astm",3,"Legal",1,1,"118"
"andrews_street_bridge",5,"District",0,2,"118"
"arroyo_grande",4,"City",0,2,"118"
"central_coast_regional_water_quality_control_board",4,"Local_Gov",0,1,"118"
"cal_poly_national_oceanic_and_atmospheric_administration",5,"Federal_Gov",1,1,"118"
"central_coast_salmon_enhancement",3,"NGO",1,2,"118"
"city_council",6,"Group",0,3,"118"
"county_groundwater_sustainability_agency",5,"Other_GSA",0,5,"118"
"cross",3,"Nonsense",1,1,"118"
"environmental_impact_reports",3,"Technical",0,1,"118"
"faq",3,"Reference",1,3,"118"
"city_of_san_luis_obispo_groundwater_sustainability_agency",4,"Local_GSA",0,4,"118"
"county_of_san_luis_obispo_groundwater_sustainability_agency_san_luis_obispo_valley",3,"Local_GSA",0,2,"118"
"gsflow_arcpy",3,"Technical",1,1,"118"
"lithologic",4,"Technical",1,1,"118"
"modflow_nwt",3,"Technical",0,1,"118"
"regional_water_quality_control_board",4,"Local_Gov",0,1,"118"
"rohde_et_al",3,"Person",1,1,"118"
"soil_agricultural_groundwater_banking_index",3,"Technical",1,1,"118"
"santa_barbara",3,"County",0,3,"118"
"sentinel_peak",3,"Natural_Feature",1,1,"118"
"streamflow",3,"Natural_Feature",1,1,"118"
"wsc",3,"District",1,2,"118"
"wells",3,"Infrastructure",1,2,"118"
"basin_characterization_report",3,"Technical",0,1,"118"
"pismo_formation_aquifer",3,"Natural_Feature",0,2,"118"
"san_luis_range",3,"Natural_Feature",1,1,"118"
"adobe",2,"Nonsense",1,1,"118"
"appendix_c",2,"Reference",0,1,"118"
"arcmap",2,"Technical",1,1,"118"
"arcpy",3,"Technical",1,1,"118"
"avila_beach",2,"City",0,1,"118"
"boyle_engineering",2,"Company",1,1,"118"
"irrigation_management_information_system_station",2,"Data_System",1,1,"118"
"county_of_san_luis_obispo",5,"County",0,1,"118"
"draft",2,"Nonsense",1,2,"118"
"edna_ranch_mutual_water_company",2,"Company",1,2,"118"
"fully_protected",2,"Legal",1,1,"118"
"gcp",2,"Technical",1,1,"118"
"gei_consultants",2,"Company",1,1,"118"
"gui",2,"Nonsense",1,2,"118"
"groundwater_extraction_metering_and_reporting_plan",3,"Technical",0,1,"118"
"hayes",2,"Nonsense",1,1,"118"
"information_and_methods",2,"Reference",1,1,"118"
"integrates_sw_gw_model",2,"Technical",0,1,"118"
"investor_owned_utility",2,"Nonsense",1,1,"118"
"minimum_thresholds_and_measurable_objectives",3,"Technical",1,1,"118"
"model_discretization_model",2,"Technical",0,6,"118"
"monitoring",2,"Technical",0,1,"118"
"national_marine_fisheries_service",5,"Federal_Gov",0,2,"118"
"national_pollutant_discharge_elimination_system",4,"Federal_Gov",0,1,"118"
"santa_maria",2,"City",0,2,"118"
"selection_of_appropriate_modeling_software_for_development_of_san_luis_obispo",2,"Technical",0,1,"118"
"sustainability_goals",2,"Nonsense",1,1,"118"
"temperature",2,"Nonsense",1,1,"118"
"coastal_branch",4,"District",1,2,"118"
"united_states_geological_survey_national_hydrography_dataset",2,"Technical",0,1,"118"
"water_systems_consulting_inc",2,"Company",1,4,"118"
"city_council_and_county_board_of_supervisors",2,"Group",0,1,"118"
"degradation_of_water_quality_sustainability_indicator",2,"Technical",1,2,"118"
"groundwater_sustainability_plan_groundwater_sustainability_commission",2,"Group",0,2,"118"
"san_luis_obispo_city_council",3,"Group",0,1,"118"
"water_resources_recovery_facility",2,"Infrastructure",1,1,"118"
"association_for_the_advancement_of_cost_engineering",2,"NGO",1,1,"118"
"afy",1,"Nonsense",1,1,"118"
"administrative_approach_governance_structure",1,"Technical",1,1,"118"
"agencies_organization_and_management_structures_the",1,"Nonsense",1,1,"118"
"agricultural_order_no",1,"Legal",1,1,"118"
"andrews_st_bridge",1,"District",0,1,"118"
"appendix_b",1,"Reference",0,1,"118"
"arroyo_grande_creek",1,"Natural_Feature",0,1,"118"
"b_jennings",1,"Person",1,1,"118"
"public_utilities_commission",2,"State_Gov",0,1,"118"
"c_stillwater_sciences",1,"Company",1,1,"118"
"california_polytechnic_state_university",1,"City",0,1,"118"
"canada_verde",1,"Nonsense",1,2,"118"
"communication",1,"Nonsense",1,1,"118"
"corral_de_piedras",1,"Natural_Feature",1,1,"118"
"delivery_capability_report",1,"Technical",0,2,"118"
"data_structure",1,"Technical",0,1,"118"
"direct",1,"Nonsense",1,1,"118"
"distributes",1,"Nonsense",1,1,"118"
"ev04_edna_valley09",1,"Basin",1,1,"118"
"east_fork",1,"Natural_Feature",1,1,"118"
"emys",1,"Nonsense",1,1,"118"
"establishing_degradation_of_water_quality_measurable_objectives",1,"Legal",1,1,"118"
"franciscan_group",1,"Group",0,1,"118"
"gsflow_model_development_calibration",1,"Technical",0,1,"118"
"gsi_water_solutions_inc",1,"Company",1,2,"118"
"groundwater_sustainability_plan_chapter_review_process",1,"Technical",1,1,"118"
"groundwater_sustainability_plan_implementation_funds_development",1,"Technical",1,2,"118"
"groundwater_sustainability_plan_review_process_comments",1,"Reference",1,1,"118"
"gardner",1,"Nonsense",1,1,"118"
"golden_state_water_company_golden_state_water_company",1,"Company",1,2,"118"
"groundwater_metering_and_reporting_plan",2,"Technical",0,1,"118"
"huntington",1,"Geographic_Unit",1,1,"118"
"integrated_water_flow_model",3,"Technical",0,2,"118"
"incorporation_into_groundwater_sustainability_plan_information",1,"Natural_Feature",0,4,"118"
"jurassic",1,"Nonsense",1,1,"118"
"land",1,"Nonsense",1,1,"118"
"lithologic_data",2,"Technical",0,1,"118"
"los_osos",1,"City",0,1,"118"
"mainstem",1,"Natural_Feature",1,1,"118"
"miossi_creek",1,"Natural_Feature",0,1,"118"
"morton",1,"Nonsense",1,1,"118"
"national_centers_for_environmental_information",3,"Federal_Gov",0,1,"118"
"native_vegetation_and_urban_areas_native",1,"Natural_Feature",1,1,"118"
"nipomo_mesa",1,"Geographic_Unit",1,1,"118"
"niswonger_henson",1,"Person",1,1,"118"
"party_of_the_moa",1,"Group",1,1,"118"
"prepared_for",1,"Nonsense",1,1,"118"
"projects_and_management_actions",1,"Nonsense",1,1,"118"
"prudic_barlow",1,"Person",1,1,"118"
"regan",1,"Person",1,1,"118"
"sbcfcwcd",1,"Nonsense",1,1,"118"
"sustainable_groundwater_management_act_data_management_system_requirements",1,"Technical",0,1,"118"
"san_luis_obispo_creek_fish",1,"Natural_Feature",1,1,"118"
"san_luis_obispo_taricha",1,"Nonsense",1,1,"118"
"san_luis_obispo_county_board",1,"Group",0,1,"118"
"san_luis_obispo_regional_water_management_group",1,"Group",0,1,"118"
"san_miguel",1,"City",0,1,"118"
"sanicula",1,"Nonsense",1,1,"118"
"sarbanes_oxley",1,"Legal",1,1,"118"
"scaling_factors",1,"Technical",1,1,"118"
"seasonal",1,"Nonsense",1,1,"118"
"section_95_management_actions",1,"Reference",0,1,"118"
"stakeholder_communication_and_engagement_guidance_document",1,"District",0,1,"118"
"state_water_project_for_agricultural_irrigation_the_coastal_branch_of",1,"Water_Project",1,2,"118"
"state_water_project_to_golden_state_water_company_golden_state_water_company",1,"Water_Project",1,3,"118"
"subbasin_wells",1,"Technical",1,1,"118"
"surface_water_monitoring_the_water_resources_division_of_the_san_luis_obispo_county_public_works",1,"Technical",0,2,"118"
"sustainability",1,"Nonsense",1,1,"118"
"city_of_san_luis_obispo_city_council",1,"City",0,1,"118"
"depletion_of_interconnected_surface_water_sustainability_indicator_mts",1,"Technical",1,1,"118"
"san_luis_obispo_county_integrated_regional_water_management_plan",1,"Technical",0,1,"118"
"upper_salinas",1,"Basin",1,1,"118"
"used_for_establishing_reduction_of_groundwater_storage_measurable_objectives",1,"Technical",1,1,"118"
"utilities",1,"Group",1,1,"118"
"validation",1,"District",0,1,"118"
"varian_ranch_mwc_ag",1,"District",1,1,"118"
"water",1,"Nonsense",1,3,"118"
"non_sustainable_groundwater_management_act",1,"Legal",0,1,"118"
"basin_data_management_system",1,"Technical",0,2,"118"
"california_elevation_monitoring",1,"State_Gov",0,1,"118"
"city_san_luis_obispo",1,"Local_Gov",1,1,"118"
"city_and",1,"Nonsense",1,1,"118"
"county_board_of_supervisors_or_city_council",1,"Group",0,1,"118"
"county_department_of_environmental_health",1,"Local_Gov",1,1,"118"
"edna_valley_growers_mwc",1,"District",1,1,"118"
"groundwater_sustainability",1,"Technical",1,1,"118"
"irrigated_lands_regulatory_program",1,"State_Gov",0,1,"118"
"reduction_of_groundwater_storage_sustainability_indicator",1,"Technical",1,1,"118"
"sustainable_management_criteria_best_management_practices",1,"Legal",1,1,"118"
"san_luis_sub",1,"Basin",1,1,"118"
"sustainable_management_criteria_best_management_practice",2,"Legal",1,2,"118"
"unsaturated_zone_flow_package",1,"Technical",1,1,"118"
"this_data_management_plan",1,"Technical",0,1,"118"
"subbasin",305,"Basin",0,32,"119"
"groundwater_sustainability_plan",232,"Local_Gov",0,26,"119"
"elsinore",91,"Geographic_Unit",1,6,"119"
"mt",89,"Geographic_Unit",1,15,"119"
"temescal_wash",92,"Natural_Feature",1,9,"119"
"sustainable_groundwater_management_act",87,"State_Gov",0,14,"119"
"department_of_water_resources",82,"State_Gov",0,13,"119"
"ma",67,"Nonsense",1,12,"119"
"warm_springs",56,"City",0,10,"119"
"elsinore_valley_groundwater_sustainability_agency",138,"Local_GSA",0,22,"119"
"department",38,"Group",0,2,"119"
"santa_ana_regional_water_quality_control_board",36,"Group",0,7,"119"
"san_jacinto",32,"City",0,3,"119"
"california",30,"State_Gov",0,4,"119"
"ipr",27,"Nonsense",1,5,"119"
"modflow",27,"Technical",0,4,"119"
"santa_ana",27,"City",0,1,"119"
"elsinore_valley_subbasin",34,"Basin",0,9,"119"
"wash",22,"Nonsense",1,2,"119"
"mwdsc",19,"District",0,1,"119"
"riverside_county",20,"County",0,5,"119"
"total_dissolved_solids",19,"District",0,3,"119"
"environmental_quality_act",19,"State_Gov",0,3,"119"
"san_jacinto_river",18,"Natural_Feature",0,1,"119"
"upper_temescal_valley",20,"Geographic_Unit",0,10,"119"
"bedford",15,"Local_Gov",1,3,"119"
"lee_lake",14,"Natural_Feature",0,2,"119"
"snmp",14,"Nonsense",1,6,"119"
"state",14,"State_Gov",1,3,"119"
"warm_springs_ma",22,"Local_Gov",1,4,"119"
"temescal",13,"Geographic_Unit",1,3,"119"
"groundwater_management_plan",14,"Technical",0,3,"119"
"united_states_geological_survey",12,"Federal_Gov",0,6,"119"
"warm_springs_hydrologic_area",15,"Geographic_Unit",0,4,"119"
"city_of_lake_elsinore",10,"City",0,1,"119"
"elsinore_ma",17,"Local_Gov",1,6,"119"
"gis",9,"Technical",1,1,"119"
"lee_lake_ma",9,"District",1,1,"119"
"wildomar",9,"City",0,1,"119"
"integrated_resources_plan",9,"Technical",0,1,"119"
"pauba_formation",14,"Natural_Feature",0,4,"119"
"projects_and_management_actions",8,"Nonsense",1,2,"119"
"elsinore_valley_model",12,"Technical",0,2,"119"
"county",8,"County",0,2,"119"
"draft",7,"Nonsense",1,2,"119"
"taylor",7,"Nonsense",1,1,"119"
"district",6,"District",0,1,"119"
"groundwater_dependent_ecosystem",6,"Natural_Feature",0,1,"119"
"interferometric_synthetic_aperture_radar",8,"Technical",1,5,"119"
"natural_communities_commonly_associated_with_groundwater",8,"Natural_Feature",0,2,"119"
"riverside_county_department_of_environmental_health",7,"District",0,2,"119"
"todd_groundwater",6,"Natural_Feature",1,3,"119"
"us",6,"Geographic_Unit",1,1,"119"
"wells",6,"Infrastructure",1,1,"119"
"elsinore_valley_municipal_water_district",11,"District",0,12,"119"
"elsinore_subbasin",6,"Basin",0,1,"119"
"palomar",5,"Nonsense",1,2,"119"
"nature_conservancy",6,"NGO",1,2,"119"
"elsinore_valley_municipal_water_district_board_of_directors",5,"Group",0,2,"119"
"state_board",6,"Group",0,3,"119"
"bedford_canyon_formation",7,"Natural_Feature",0,3,"119"
"bedford_coldwater_subbasin",7,"Basin",0,2,"119"
